44f92734-da40-4ced-86de-ab0a393eadb5,cell_line_tumor,1,5,0194674369160661,78,8,23
8d90010b-0695-4f1a-96a1-5be4b2637579,algorithms,0.6,5,06458053777707,160,8,23
458c1036-d2b3-46e3-956b-f3b116bf9ade,obesity,1,7,06416260274513,190,8,23
98a21bb3-c833-4eef-b63d-99ac2c6c33f3,neoplasms,0.8,5,07653557455889,105,8,23
2054a987-e492-42ce-a5a8-d3629c82c9b3,magnetic_resonance_imaging,1,6,012879277755127,145,8,23
b96964c9-06e4-48bf-a187-3e7a9626e207,signal_transduction,0.8,7,05650662179911,197,8,23
e189c360-b20d-4a5f-9390-a4415e360de5,neoplasms,0,7,0274872788226425,148,18,52
b0e551cf-5da0-47bf-9194-fbd22ab8fa1a,signal_transduction,0,8,0196014128523581749794,185,18,52
a497486d-a3ad-4e8e-91ff-f4e0bf3488ad,magnetic_resonance_imaging,0,8,015433784541509285,194,18,52
c62d3347-d144-40e9-afc6-c04d9dd8e5f0,molecular_sequence_data,0.2,7,01432440428777,169,18,52
1ea8ab5e-225d-4278-aa4c-195820cb99cb,algorithms,0.2,7,0166838726260214526,313,18,52
0acab068-231f-4791-b81f-5a786ccb73a1,cell_line_tumor,0,7,023574107186252,193,18,52
abcfcdb9-3273-403b-bb19-909792e7b250,obesity,0,7,0483406,146,18,52
1b09ad5d-af01-420d-9463-d08b12201e1b,molecular_sequence_data,0,7,0317918,199,30,89
c1930436-eb17-48fc-89bc-9e21b8e30f38,cell_line_tumor,0.2,7,0114171,151,30,89
78954d1b-bfcb-4f81-a137-89d7942207dd,magnetic_resonance_imaging,0,7,0160861,68,30,89
4e706185-5796-4066-b502-627fc1ac36fc,obesity,0.2,5,0252692,265,30,89
dafae981-409d-47c5-a6ef-3260462afd63,neoplasms,0.2,4,0124878,209,30,89
2ee2a076-548d-4fe8-a8f7-3010926c025e,signal_transduction,0,6,0146882,145,30,89
73508f74-7eb4-4bd7-a5d3-7fc3f769ecd5,algorithms,0.4,8,0136479,316,30,89
747d8872-4a78-40d1-ab06-6902d7ed1abe,algorithms,0.4,6,0107204,233,20,58
581370f4-9fdd-41ff-a671-241b58b244b3,neoplasms,0,5,098410,175,20,58
e5f5417c-5eef-41c9-987f-a1a067a2e92e,obesity,0.4,4,0151838,257,20,58
27e6b3c9-e603-44d7-879e-3c4fb11c1db9,magnetic_resonance_imaging,0,5,0103432,264,20,58
cf7fd9b5-77c7-4448-8258-9156c3ddbf56,signal_transduction,0.2,8,0112138,210,20,58
a813a6fb-5cf6-49f6-bdf5-e363c459c4aa,molecular_sequence_data,0,8,0138531,222,20,58
f7f178dc-ff9e-4a66-bfc5-9bbb056a7c37,cell_line_tumor,0.2,7,0111217,236,20,58
1300bcc5-7a42-46ee-8592-6705d67316f5,signal_transduction,1,6,0234738289576,193,43,127
e9e3a96a-acfd-4482-b334-f3cafa8f3d18,obesity,0.8,5,0112875113238,290,43,127
a61e6ac0-104b-454a-a09a-77184a31eb03,magnetic_resonance_imaging,1,7,058652103875,241,43,127
4199daef-83da-43e8-93bc-99b7e38a0630,cell_line_tumor,0.8,6,05001058564,165,43,127
39de8ddc-fa68-4247-8053-bd09e11fe5be,algorithms,1,5,04392390230,124,43,127
e498ce20-8316-45c1-8708-e1145fe74ae6,neoplasms,1,8,04899251195,249,43,127
066157d2-9a68-4472-9816-e5f5f572a6ed,molecular_sequence_data,0.6,6,05886362811,276,43,127
96a1bbfb-8428-4315-8309-3077f251d0e8,cell_line_tumor,0,6,0356708,120,25,73
e3478fd5-2ccc-4724-930f-ceb06b1958f5,obesity,0.2,2,0347704,256,25,73
be54eda6-cf5d-4a29-ad2d-6d4866716300,magnetic_resonance_imaging,0.2,1,0174119,70,25,73
17eb515d-8789-42ad-8364-dbe9e1d6cbb9,signal_transduction,0,7,0518464,121,25,73
0872e81c-1ff0-4641-9a1f-1f8ee81c1335,algorithms,0.4,5,0213803,155,25,73
cd209b86-016d-4301-b846-d2a8f10069f3,neoplasms,0,3,0237198,246,25,73
d9cc4386-4b91-4b81-8b2f-6b1643c3bfe8,molecular_sequence_data,0.4,10,0132067,255,25,73
11dd6572-cbfb-483c-89fb-298677906908,signal_transduction,0,7,056114314702305915204266,171,29,85
5c2ea873-d306-45a9-b318-7c25b37d8616,neoplasms,0,7,02996184253136136178757,113,29,85
a64a062e-4cf6-461b-a22d-efa56bf2c107,magnetic_resonance_imaging,0,6,0207148126748482387,218,29,85
e4707204-af66-4515-8ca1-79665a82d083,algorithms,0,8,0203240194567112496,216,29,85
0083eb4d-1819-47c4-8370-0bf86324020c,obesity,0,5,038524220117987686,141,29,85
9ad6865d-9372-45ac-851c-bea98aa72ad1,cell_line_tumor,0,8,0199702260615236504,290,29,85
62a4c6e4-2e97-4e45-88e8-36e8339bcad3,molecular_sequence_data,0,6,038006219521792349,296,29,85
ed000639-9c1d-4c7e-a5e8-5f5239d7a0bb,neoplasms,0.4,5,043350,263,3,8
72794502-b707-4501-924a-ab425e80ef4c,algorithms,0.4,4,020597,154,3,8
eab8ebff-0738-4603-aa17-84a04342fd27,magnetic_resonance_imaging,0.2,10,0223715,277,3,8
fba16816-2740-40ac-b450-a35f41740b39,cell_line_tumor,0.2,6,0156853,222,3,8
65d6cbf4-478a-4f8b-9fb2-5d66ae7877ee,molecular_sequence_data,0,7,0338612,251,3,8
225430bc-c884-44a0-b6ab-d9c7bde2ad74,signal_transduction,0.4,5,0272233,174,3,8
f5c74302-7dae-4327-820d-4458b1a67fa6,obesity,0.4,7,0489459,242,3,8
b18dd4a9-e692-4231-acc2-2d1841155fff,cell_line_tumor,0.6,4,079256,136,6,17
c513d628-ec42-4673-b37d-17614c7c546e,neoplasms,0.4,6,091045,253,6,17
d882d414-74b6-4638-b46c-043988a489da,signal_transduction,0.2,8,079158,160,6,17
75d64f82-de34-403a-8535-8fd581ac9770,molecular_sequence_data,0.2,10,083502,287,6,17
06b4f001-5e63-46cc-a798-b4d6d639d126,magnetic_resonance_imaging,0.2,10,0202090,228,6,17
992e34cd-e2d5-41c3-a2ae-b188330b64c6,algorithms,0.6,6,067206,190,6,17
bd27d0dd-9c89-46a8-a9fb-3582afda15c2,obesity,0.2,8,092660,261,6,17
df032f3f-50f8-47d5-af86-35c291a37e29,magnetic_resonance_imaging,0,9,0495061162981,37,47,139
bdeeb77a-b2e5-417c-8e72-acb8e7578b94,obesity,0,6,0251802535059,48,47,139
28d0b0da-1bda-47aa-9f59-e6f75882da93,signal_transduction,0,8,07457182828189889,225,47,139
72ab9d63-3f20-4596-ba9e-08d6e7b76911,cell_line_tumor,0,9,0363124638108756,181,47,139
5a3599cc-14d6-4d58-967b-7b0086935ef1,algorithms,0,9,022157061249,153,47,139
5ce4807f-3f91-42fa-8ec9-26a1d77e860e,neoplasms,0,4,08606574861,119,47,139
59a0597b-5d24-495a-a2fa-571739ff27a5,molecular_sequence_data,0,10,0190277121397,250,47,139
